44182,8122,8268,8384,8319,8553,8153
44399,8122,8274,8384,8319,8550,8150
44617,8121,8269,8382,8322,8551,8150
44837,8115,8274,8384,8320,8554,8152
45058,8120,8271,8382,8320,8552,8148
45279,8120,8274,8382,8321,8551,8146
45499,8117,8272,8382,8320,8551,8150
45722,8117,8269,8384,8321,8552,8152
45941,8115,8269,8382,8320,8552,8155
46162,8117,8269,8384,8321,8552,8152
46385,8120,8268,8384,8319,8552,8155
46606,8117,8269,8384,8321,8552,8152
46827,8119,8277,8384,8321,8552,8152
47048,8120,8274,8382,8321,8551,8146
47272,8121,8276,8385,8319,8551,8148
47493,8115,8271,8384,8320,8551,8148
47777,8118,8271,8380,8321,8551,8155
48019,8112,8277,8383,8319,8551,8148
48250,8119,8270,8385,8322,8553,8146
48483,8116,8265,8386,8321,8553,8154
48707,8116,8270,8387,8322,8555,8152
48930,8116,8279,8383,8320,8553,8144
49159,8113,8274,8383,8319,8555,8156
49386,8119,8269,8386,8321,8556,8158
49609,8117,8268,8386,8319,8553,8146
49836,8114,8271,8385,8323,8555,8144
50060,8116,8265,8387,8321,8553,8149
50288,8116,8274,8386,8320,8553,8152
50519,8118,8272,8382,8321,8553,8157
50747,8117,8272,8385,8318,8553,8153
50977,8115,8269,8387,8320,8552,8142
51205,8118,8274,8385,8321,8553,8147
51430,8121,8271,8382,8322,8552,8149
51657,8118,8268,8385,8319,8552,8155
51886,8119,8272,8386,8320,8551,8146
52114,8119,8274,8382,8321,8551,8150
52342,8116,8272,8386,8318,8555,8155
52571,8120,8265,8386,8318,8553,8149
52802,8125,8268,8383,8319,8551,8145
53033,8116,8272,8385,8320,8552,8146
53265,8124,8270,8385,8319,8552,8151
53513,8119,8271,8387,8321,8555,8152
53744,8115,8276,8385,8322,8553,8144
53975,8112,8266,8386,8319,8552,8149
54207,8119,8276,8384,8319,8552,8157
54439,8115,8270,8382,8322,8552,8150
54672,8119,8271,8386,8319,8551,8147
54915,8119,8268,8384,8319,8551,8145
55149,8119,8272,8382,8320,8551,8146
55382,8122,8270,8384,8319,8554,8151
55616,8122,8268,8385,8319,8553,8159
55850,8119,8268,8384,8319,8551,8145
56086,8115,8274,8382,8320,8554,8157
56323,8118,8270,8385,8321,8551,8144
56556,8115,8277,8382,8320,8553,8150
56790,8113,8271,8384,8320,8551,8146
57024,8121,8271,8382,8321,8552,8156
57259,8117,8274,8386,8320,8552,8158
57499,8117,8272,8382,8320,8551,8150
57735,8116,8271,8386,8320,8551,8148
57972,8117,8278,8383,8318,8553,8153
58209,8124,8271,8385,8320,8553,8148
58446,8118,8272,8383,8321,8552,8152
58684,8115,8267,8385,8321,8554,8156
58924,8115,8274,8385,8322,8554,8146
59164,8121,8272,8385,8321,8555,8158
59405,8118,8280,8381,8321,8553,8141
59643,8117,8276,8382,8319,8550,8152
59884,8122,8270,8382,8319,8554,8156
60122,8124,8276,8384,8322,8552,8150
60363,8117,8274,8385,8320,8552,8154
60604,8120,8274,8382,8318,8551,8153
60846,8118,8269,8387,8320,8553,8152
61085,8115,8269,8386,8321,8555,8154
61328,8118,8279,8381,8321,8553,8150
61570,8121,8276,8386,8319,8552,8148
61813,8119,8274,8384,8319,8551,8146
62058,8115,8274,8384,8319,8552,8156
62298,8115,8271,8382,8321,8553,8155
62540,8113,8276,8382,8319,8551,8146
62790,8118,8274,8383,8321,8553,8150
63034,8122,8270,8385,8319,8555,8153
63352,8119,8270,8382,8322,8553,8156
63594,8118,8270,8387,8322,8553,8146
63841,8117,8265,8387,8321,8552,8145
64086,8112,8272,8381,8320,8552,8150
64330,8115,8271,8385,8320,8552,8148
64577,8118,8266,8388,8322,8553,8147
64828,8123,8270,8384,8322,8553,8156
65076,8115,8265,8384,8320,8551,8151
65332,8118,8277,8382,8321,8553,8152
65580,8119,8274,8382,8321,8553,8150
65824,8119,8274,8382,8321,8553,8155
66068,8111,8271,8382,8320,8551,8148
66316,8118,8274,8382,8319,8554,8155
66564,8117,8265,8384,8321,8552,8158
66810,8118,8278,8384,8318,8552,8149
67054,8118,8268,8385,8322,8553,8154
67304,8113,8276,8380,8319,8553,8148
67555,8111,8277,8380,8320,8553,8150
67805,8117,8265,8385,8321,8552,8154
68050,8120,8274,8384,8318,8551,8149
68298,8114,8274,8380,8320,8550,8156
68548,8115,8271,8384,8321,8554,8155
68799,8115,8271,8385,8323,8553,8148
69048,8121,8269,8385,8322,8552,8147
69297,8118,8272,8386,8321,8552,8144
69544,8116,8270,8385,8319,8552,8153
69797,8119,8271,8382,8319,8551,8146
70048,8119,8276,8384,8319,8554,8152
70298,8121,8279,8382,8320,8553,8152
70547,8115,8269,8384,8320,8552,8150
70800,8120,8269,8384,8320,8552,8160
71053,8119,8271,8384,8320,8554,8158
71306,8118,8272,8382,8321,8553,8157
71560,8113,8276,8382,8319,8553,8152
71814,8112,8268,8382,8320,8552,8157
72067,8113,8271,8384,8320,8553,8152
72319,8118,8268,8382,8320,8554,8155
72573,8118,8269,8382,8321,8551,8148
72825,8118,8277,8380,8320,8551,8150
73079,8119,8274,8382,8319,8553,8155
73334,8113,8276,8382,8319,8553,8152
73588,8119,8271,8384,8320,8554,8158
73844,8118,8272,8382,8321,8553,8157
74101,8115,8268,8388,8319,8553,8148
74355,8118,8272,8383,8320,8551,8146
74613,8121,8271,8385,8321,8553,8150
74888,8117,8270,8385,8319,8554,8157
75161,8116,8270,8382,8319,8551,8145
75418,8124,8274,8383,8318,8553,8139
75675,8119,8270,8383,8322,8553,8150
75934,8113,8274,8385,8319,8555,8150
76190,8117,8272,8383,8318,8553,8158
76449,8116,8274,8383,8320,8553,8152
76713,8119,8269,8386,8320,8553,8151
77003,8118,8276,8384,8318,8553,8151
77294,8119,8274,8383,8319,8553,8150
77592,8119,8277,8382,8320,8554,8156
77889,8117,8271,8386,8321,8551,8151
78187,8118,8272,8384,8321,8553,8154
78483,8115,8271,8384,8320,8551,8148
78781,8119,8274,8382,8319,8553,8155
79080,8116,8272,8383,8318,8553,8156
79379,8116,8269,8385,8320,8550,8142
79679,8118,8279,8380,8321,8554,8155
79977,8115,8269,8382,8320,8551,8150
80297,8121,8272,8382,8321,8551,8148
80662,8119,8274,8380,8321,8551,8150
80918,8123,8276,8384,8319,8554,8148
81212,8117,8274,8383,8319,8555,8155
81502,8117,8270,8385,8319,8554,8157
81796,8117,8274,8383,8320,8551,8148
82090,8118,8277,8383,8321,8552,8144
82383,8119,8269,8387,8320,8553,8147
82681,8123,8274,8382,8319,8553,8150
82978,8119,8271,8383,8320,8553,8148
83283,8117,8272,8383,8318,8551,8151
83578,8119,8270,8382,8322,8552,8150
83874,8117,8268,8382,8323,8551,8155
84171,8118,8270,8382,8319,8553,8160
84467,8116,8266,8387,8319,8552,8150
84762,8119,8276,8383,8319,8553,8148
85069,8118,8268,8385,8322,8552,8152
85378,8119,8271,8383,8321,8555,8160
85686,8121,8269,8385,8321,8553,8154
85990,8117,8274,8382,8320,8552,8148
86293,8113,8271,8383,8320,8552,8150
86605,8115,8274,8382,8319,8552,8150
86914,8115,8271,8385,8321,8554,8150
87221,8111,8268,8385,8320,8554,8154
87527,8118,8276,8382,8322,8550,8144
87839,8121,8267,8387,8321,8553,8152
88147,8117,8272,8382,8320,8551,8150
88457,8117,8272,8385,8318,8553,8153
88768,8115,8274,8385,8320,8555,8152
89079,8115,8271,8387,8321,8554,8156
89390,8121,8272,8383,8321,8552,8157
89702,8126,8270,8385,8318,8552,8149
90009,8123,8277,8385,8321,8553,8148
90309,8113,8272,8383,8321,8554,8152
90612,8118,8274,8383,8319,8553,8155
90931,8119,8274,8382,8321,8553,8155
91233,8123,8274,8383,8319,8554,8150
91540,8117,8268,8386,8319,8553,8155
91847,8113,8272,8383,8321,8554,8152
92157,8118,8278,8382,8319,8554,8155
92463,8118,8269,8387,8320,8553,8152
92772,8116,8272,8381,8320,8552,8146
93082,8114,8269,8385,8320,8553,8150
93392,8112,8272,8381,8320,8552,8150
93697,8115,8274,8382,8320,8554,8157
94005,8117,8270,8384,8322,8554,8156
94315,8119,8274,8382,8321,8553,8150
94642,8123,8272,8380,8320,8551,8150
94941,8115,8267,8387,8320,8553,8144
95289,8118,8264,8386,8319,8551,8151
95579,8118,8270,8383,8319,8552,8156
95917,8115,8269,8385,8321,8555,8158
96269,8119,8274,8386,8320,8556,8154
96531,8116,8279,8383,8320,8553,8148
96835,8115,8262,8387,8320,8552,8149
97171,8117,8272,8382,8320,8551,8150
97459,8115,8267,8384,8321,8553,8156
97775,8112,8269,8384,8321,8552,8148
98098,8115,8271,8382,8321,8555,8155
98415,8119,8274,8382,8321,8553,8150
98713,8115,8269,8384,8321,8554,8158
99018,8115,8274,8382,8319,8552,8150
99326,8119,8274,8385,8320,8555,8154
99634,8111,8271,8383,8321,8554,8150
99943,8115,8277,8383,8320,8554,8150
100253,8113,8276,8383,8319,8552,8146
100562,8117,8274,8383,8320,8551,8148
100875,8120,8272,8383,8317,8554,8151
101186,8118,8274,8385,8319,8553,8152
101495,8118,8276,8385,8318,8552,8147
101806,8111,8266,8387,8320,8554,8152
102122,8114,8274,8381,8321,8553,8154
102435,8121,8271,8383,8321,8553,8155
102815,8114,8274,8383,8321,8553,8155
103085,8115,8267,8386,8318,8552,8149
103400,8117,8276,8381,8322,8553,8155
103716,8119,8277,8383,8320,8555,8146
104036,8117,8274,8383,8320,8551,8144
104342,8121,8274,8383,8320,8552,8152
104656,8118,8276,8383,8319,8554,8157
104974,8115,8277,8383,8320,8554,8155
105286,8113,8274,8383,8319,8551,8148
105594,8119,8270,8383,8322,8553,8155
105910,8113,8274,8383,8319,8555,8156
106225,8117,8272,8386,8321,8554,8148
106540,8121,8270,8383,8322,8551,8146
106854,8112,8272,8383,8320,8552,8146
107166,8119,8271,8383,8320,8553,8148
107478,8115,8274,8384,8322,8554,8150
107798,8113,8276,8383,8319,8554,8161
108111,8117,8272,8386,8321,8554,8149
108428,8115,8271,8385,8320,8552,8148
108744,8114,8265,8387,8320,8553,8152
109055,8113,8271,8385,8320,8554,8152
109372,8117,8268,8385,8322,8554,8157
109686,8115,8271,8383,8321,8554,8155
110003,8118,8274,8383,8321,8553,8155
110322,8114,8272,8383,8321,8552,8148
110635,8116,8270,8385,8322,8555,8156
110951,8115,8268,8385,8323,8554,8150
111266,8121,8272,8386,8321,8555,8154
111585,8119,8268,8386,8319,8552,8149
111901,8115,8271,8386,8321,8554,8160
112217,8118,8269,8385,8320,8553,8146
112531,8119,8270,8383,8322,8553,8150
112839,8121,8274,8385,8320,8553,8148
113162,8116,8272,8385,8320,8552,8146
113482,8112,8266,8384,8320,8553,8156
113800,8111,8268,8385,8320,8555,8158
114119,8117,8277,8381,8321,8554,8148
114436,8121,8267,8383,8321,8553,8160
114756,8118,8274,8383,8321,8553,8155
115070,8115,8277,8381,8320,8554,8145
115387,8116,8272,8385,8320,8552,8146
115726,8119,8276,8381,8319,8553,8157
116049,8121,8267,8386,8321,8553,8155
116355,8121,8271,8385,8320,8552,8148
116669,8119,8267,8386,8320,8553,8154
116992,8118,8277,8381,8321,8552,8152
117308,8116,8279,8385,8320,8553,8152
117628,8118,8277,8383,8321,8552,8157
117949,8122,8272,8385,8318,8554,8158
118263,8118,8278,8383,8319,8553,8150
118587,8120,8277,8382,8318,8553,8151
118906,8119,8269,8384,8320,8552,8150
119222,8119,8270,8384,8322,8553,8152
119542,8114,8272,8383,8321,8552,8148
119861,8115,8269,8386,8321,8555,8154
120177,8119,8271,8385,8320,8553,8154
120497,8119,8274,8387,8319,8553,8150
120814,8119,8269,8385,8320,8553,8150
121133,8117,8272,8383,8321,8554,8157
121453,8121,8272,8382,8320,8552,8150
121810,8115,8276,8382,8322,8552,8148
122115,8115,8271,8384,8320,8551,8148
122436,8116,8268,8384,8319,8554,8163
122754,8114,8269,8385,8320,8553,8150
123086,8115,8271,8383,8321,8554,8159
123405,8118,8279,8381,8322,8552,8148
123709,8116,8265,8386,8321,8553,8154
124030,8114,8274,8381,8319,8553,8146
124350,8112,8270,8385,8320,8554,8150
124667,8116,8274,8381,8320,8553,8148
124988,8115,8267,8385,8321,8554,8156
125314,8118,8271,8384,8321,8556,8156
125650,8112,8274,8383,8320,8553,8148
125972,8114,8270,8383,8322,8553,8150
126282,8117,8271,8386,8320,8554,8154
126596,8115,8266,8383,8323,8553,8157
126919,8118,8272,8385,8321,8552,8148
127240,8113,8274,8382,8319,8554,8150
127617,8120,8277,8382,8318,8555,8153
127901,8113,8271,8382,8320,8553,8157
128240,8113,8271,8382,8320,8553,8157
128553,8115,8271,8382,8323,8552,8152
128871,8119,8271,8385,8321,8554,8155
129191,8117,8269,8384,8321,8552,8152
129513,8124,8269,8385,8320,8553,8146
129835,8118,8274,8381,8322,8552,8152
130152,8115,8269,8383,8320,8552,8150
130468,8112,8274,8385,8319,8553,8148
130788,8115,8274,8382,8322,8553,8155
131107,8111,8277,8381,8320,8554,8155
131430,8115,8269,8384,8321,8554,8148
131748,8119,8271,8386,8320,8553,8148
132066,8117,8272,8385,8318,8553,8153
132384,8120,8265,8386,8318,8553,8149
132704,8119,8274,8383,8321,8552,8150
133030,8117,8271,8382,8320,8550,8144
133349,8117,8277,8383,8321,8554,8152
133670,8118,8274,8384,8319,8553,8155
133994,8116,8272,8384,8320,8552,8150
134315,8114,8269,8385,8320,8553,8150
134633,8119,8274,8383,8319,8552,8150
134956,8116,8270,8386,8322,8555,8155
135279,8118,8271,8386,8321,8556,8160
135602,8112,8277,8383,8320,8552,8155
135921,8117,8277,8382,8321,8554,8147
136239,8118,8270,8385,8322,8553,8150
136561,8116,8274,8385,8320,8553,8157
136920,8121,8274,8381,8320,8554,8152
137237,8115,8280,8382,8321,8552,8150
137564,8118,8274,8383,8319,8553,8146
137879,8121,8274,8385,8322,8555,8154
138216,8121,8271,8384,8321,8553,8155
138542,8116,8272,8383,8320,8552,8150
138860,8119,8274,8384,8319,8552,8150
139190,8116,8282,8383,8322,8552,8155
139513,8118,8276,8385,8321,8555,8152
139833,8121,8274,8385,8320,8554,8144
140161,8118,8271,8386,8321,8556,8160
140481,8121,8276,8383,8322,8556,8159
140808,8121,8272,8384,8321,8554,8158
141136,8119,8270,8382,8322,8552,8150
141454,8117,8277,8381,8321,8554,8157
141781,8117,8274,8383,8321,8555,8159
142108,8121,8274,8383,8320,8552,8152
142436,8116,8274,8383,8320,8553,8152
142760,8113,8274,8383,8319,8555,8156
143089,8121,8274,8386,8320,8554,8148
143413,8119,8269,8386,8320,8553,8151
143748,8115,8274,8384,8322,8554,8150
144075,8118,8272,8383,8321,8552,8152
144398,8117,8269,8385,8321,8552,8149
144727,8117,8268,8385,8322,8554,8158
145057,8116,8269,8385,8321,8553,8152
145382,8115,8282,8381,8322,8554,8149
145710,8115,8274,8385,8320,8555,8152
146040,8117,8268,8385,8319,8553,8149
146367,8116,8279,8381,8320,8553,8152
146692,8121,8274,8381,8320,8554,8152
147014,8117,8268,8385,8322,8554,8157
147344,8119,8270,8383,8322,8553,8150
147685,8115,8267,8385,8321,8554,8156
148003,8118,8274,8382,8319,8554,8155
148324,8118,8272,8384,8318,8551,8147
148641,8119,8277,8380,8320,8554,8146
148978,8114,8274,8383,8319,8553,8150
149305,8115,8276,8381,8322,8553,8152
149630,8118,8277,8381,8321,8552,8152
149954,8115,8277,8383,8320,8554,8155
150280,8118,8274,8385,8319,8553,8150
150610,8117,8274,8383,8318,8553,8148
150937,8117,8276,8381,8318,8554,8142
151266,8118,8276,8385,8321,8555,8152
151590,8112,8270,8385,8322,8555,8150
151926,8115,8274,8383,8320,8555,8157
152251,8114,8278,8384,8319,8553,8155
152591,8122,8278,8382,8318,8554,8144
152908,8115,8274,8382,8320,8555,8152
153251,8119,8271,8385,8320,8553,8152
153584,8122,8272,8383,8317,8556,8151
153924,8119,8274,8383,8321,8552,8146
154244,8112,8269,8385,8321,8553,8148
154573,8119,8272,8385,8317,8553,8139
154951,8119,8277,8381,8323,8554,8152
155266,8115,8267,8385,8321,8554,8156
155602,8117,8276,8379,8322,8551,8152
155937,8117,8271,8381,8323,8553,8155
156266,8117,8274,8386,8318,8553,8149
156588,8122,8270,8381,8319,8555,8156
156923,8116,8278,8385,8318,8555,8153
157255,8116,8272,8382,8320,8552,8146
157588,8116,8272,8386,8318,8555,8155
157917,8122,8274,8383,8318,8555,8151
158248,8118,8278,8381,8319,8553,8150
158583,8116,8274,8381,8321,8555,8155
158912,8117,8272,8382,8321,8554,8152
159244,8113,8271,8385,8320,8552,8146
159572,8113,8276,8381,8319,8552,8145
159903,8113,8271,8383,8320,8554,8157
160234,8126,8274,8385,8322,8555,8157
160565,8117,8269,8387,8318,8554,8147
160897,8119,8270,8383,8322,8553,8150
161227,8121,8269,8385,8321,8554,8148
161553,8125,8265,8383,8318,8552,8156
161884,8111,8277,8383,8320,8554,8155
162218,8115,8276,8385,8319,8552,8144
162539,8115,8270,8384,8322,8552,8146
162872,8117,8270,8383,8319,8554,8156
163205,8115,8270,8385,8319,8554,8149
163535,8115,8277,8385,8320,8554,8146
163868,8117,8274,8386,8318,8553,8149
164194,8116,8269,8385,8321,8553,8152
164524,8119,8271,8383,8320,8553,8148
164855,8117,8278,8383,8319,8555,8150
165188,8121,8277,8381,8320,8553,8149
165519,8114,8276,8381,8322,8555,8157
165848,8119,8271,8383,8321,8555,8155
166176,8122,8274,8381,8318,8555,8151
166506,8118,8274,8381,8319,8553,8155
166838,8115,8271,8383,8323,8553,8152
167166,8118,8277,8383,8318,8555,8156
167498,8118,8274,8383,8321,8553,8150
167828,8115,8277,8381,8320,8554,8159
168163,8116,8274,8383,8320,8553,8152
168498,8122,8272,8381,8318,8554,8149
168831,8113,8276,8383,8319,8554,8152
169162,8122,8268,8381,8319,8553,8147
169493,8118,8269,8385,8320,8553,8156
169828,8113,8271,8385,8320,8554,8152
170163,8119,8271,8383,8320,8553,8148
170498,8118,8274,8383,8321,8553,8155
170833,8117,8277,8381,8320,8552,8150
171168,8124,8269,8383,8320,8553,8150
171502,8116,8274,8385,8320,8553,8148
171836,8124,8271,8383,8318,8552,8145
172170,8117,8272,8383,8321,8554,8157
